Column2;Column5;Column6
Trzeszczkowo;52.83404;22.92348
Trzeszczotki;52.81921;23.33842
Trzeszczyn;53.5493;14.51807
Trzeszkowice;51.24687;22.80049
Trzeszków;50.92641;21.1189
Trzeszyn;53.99869;15.15015
Trzeœcianka;52.93896;23.449
Trzeœnie;50.83184;17.10418
Trzeœnik;50.26676;21.64599
Trzeœniów;49.64562;21.93781
Trzeœniówek;52.38573;15.26351
Trzeœñ;50.65207;21.78967
Trzeœñ £awnica;50.32953;21.47886
Trzeœñ Podlesie;50.33333;21.5
Trzetrzewino;49.64035;20.59856
Trzêsacz;54.07631;14.99282
Trzêsawa;52.32786;15.43419
Trzêsig³owa;52.26768;14.7894
Trzêsiny;50.64478;22.7952
Trzêsów;51.74468;18.32134
Trzêsówka;50.28885;21.69894
Trzêœniew;52.19303;18.50887
Trzmielewo;54.44309;16.42859
Trzonki;53.68194;21.81784
Trzonów;50.42918;20.24812
Trzosowa Œcie¿ka;50.38638;21.88431
Trzusko³oñ;52.47718;17.73612
Trzyborki;52.29097;18.38613
Trzyci¹¿;50.30979;19.76715
Trzycyerz;49.67622;20.80905
Trzydniaki;50.03033;20.8368
Trzydnicka;50.83333;22.08333
Trzydnik;50.84449;22.13476
Trzydnik Du¿y;50.84887;22.13359
Trzydnik Du¿y-Kolonia;50.86302;22.13556
Trzydnik Górny;50.86667;22.16667
Trzydnik Ma³y;50.85727;22.15436
Trzyg³ów;53.86123;15.16388
Trzylatków;51.80901;20.70048
Trzylatków Du¿y;51.80026;20.70683
Trzyniec;53.96699;17.1579
Trzynik;54.00657;15.5874
Trzyrzecze;53.52077;23.08694
Trzyrzeczki;53.68908;23.19615
Tub¹dzin;51.65423;18.5601
Tuchan;51.21994;18.94681
Tuchanie;51.03071;23.79699
Tuchla;50.01877;23.00715
Tuchlin;53.80617;21.77826
Tuchlinko;54.3103;17.89582
Tuchlino;54.31236;17.85873
Tuchola;53.58792;17.85905
Tuchola ¯arska;51.80479;15.07977
Tuchom;54.42896;18.38942
Tuchomie;54.11522;17.33634
Tuchomko;54.13519;17.36286
Tuchorka;52.18333;16.06667
Tuchorza;52.18476;16.046
Tuchorza Nowa;52.20172;16.07696
Tuchowicz;51.89026;22.22168
Tuchów;49.89485;21.05407
Tuczapy;50.60291;23.77092
Tucze;53.54996;15.35252
Tuczempy;49.98172;22.74648
Tuczenko;52.98787;15.46515
Tuczêpy;50.87389;23.52753
Tuczki;53.35884;19.95508
Tuczna;51.88029;23.4252
Tuczna Baba;50.38946;19.31767
Tuczno;53.19374;16.15368
Tudorów;50.77001;21.45218
Tuja;54.17791;19.05962
Tujce;54.25;19.15
Tujsk;54.27524;19.13744
Tuklêcz;50.51048;21.16739
Tulce;52.34143;17.07981
Tulewo Górne;52.56798;21.40055
Tulibowo;52.66302;19.20942
Tulig³owy;49.89038;22.59857
Tuli³ów;51.99106;22.71379
Tuliska;52.35684;19.5306
Tuliszków;52.07658;18.29549
Tuliszów;50.44;19.19923
Tulniki;51.60355;22.78125
Tu³;52.38095;21.39726
Tu³ Nowy;52.38333;21.4
Tu³ Stary;52.38333;21.4
Tu³awki;53.89668;20.57304
Tu³kowice;50.74286;21.62353
Tu³odziad;53.50521;20.00268
Tu³owice;52.33961;20.28244
Tu³y;50.86458;18.1485
Tum;52.05608;19.24015
Tumanek;52.55918;21.4756
Tumiany;53.81185;20.80388
Tumidaj;52.34772;18.02114
Tumlin;50.96667;20.58333
Tumlin D¹brówka;50.97793;20.59002
Tumlin Podgrodzie;50.96138;20.57007
Tumlin Wykieñ;50.95481;20.57805
Tumlin-Osowa;50.98016;20.60005
Tumlin-Wêgle;50.96281;20.60074
Tumusin;51.86328;19.04587
Tuniki Ma³e;51.85566;20.56511
Tuniszki;54.27114;22.62008
Tupad³y;52.9;20.01667
Tuplice;51.67639;14.82914
Tur;50.32552;20.97982
Tur Dolny;50.52609;20.42009
Tur Górny;50.53471;20.37807
Tur Piaski;50.53384;20.41747
Turaszówka;49.71611;21.70839
Turawa;50.74042;18.07723
Turbia;50.61991;21.98581
Turczyn;53.69122;22.59347
Turczynek;52.12701;20.69309
Turek;52.26506;21.76083
Turew;52.05879;16.82817
Turka;52.75;21.81667
Turkowice;50.66948;23.74018
Turkowo;52.39277;16.43181
Turkowy;51.28118;17.83429
Turków;50.01028;17.86566
Turna;52.44239;21.91405
Turna Du¿a;52.37953;22.8804
Turna Ma³a;52.36931;22.86607
Turnawiec;50.35066;20.49645
Turno;51.5458;23.16416
Turobin;52.93771;21.96473
Turobin-Brzozowa;52.93974;21.96939
Turobowice;51.73755;20.47285
Turobów;51.68333;19.16667
Turostowo;52.56821;17.24381
Turostówko;52.54524;17.21881
Turostówko Drugie;52.56667;17.2
Turostówko Pierwsze;52.55;17.21667
Turoszów;50.93074;14.92364
Turoœl;53.51;21.59775
Turoœl Ma³a;53.51667;21.61667
Turoœñ Dolna;53.01989;23.00348
Turoœñ Koœcielna;53.01463;23.05532
Turowa Wola;51.87819;20.49008
Turowice;52.0526;21.1655
Turowiec;50.9533;23.63244
Turowo;53.91081;22.76264
Turowo Nowe;52.55;18.91667
Turowola;51.30969;22.94509
Turowola-Kolonia;51.30264;22.94705
Turów;52.31378;21.20171
Turów Celiny;50.77646;19.34253
Turów Górny;50.76479;19.31326
Turówka;54.15;22.8
Turówka Stara;54.14497;22.82637
Turówko;53.45061;20.24186
Tursk;51.52128;20.95507
Tursko;50.97584;23.87832
Tursko Ma³e;50.44614;21.34575
Tursko Ma³e-Kolonia;50.44974;21.36764
Tursko Wielkie;50.46849;21.39081
Tury;52.20007;18.45773
Turza;50.25937;22.12092
Turza Ma³a;53.11774;20.241
Turza Œl¹ska;49.97231;18.43781
Turza Wielka;53.30706;20.08841
Turza Wilcza;52.73109;19.41816
Turza Wilcza Rumunki;52.73333;19.38333
Turzak;50.66274;17.8454
Turzany;52.78981;18.3382
Turzañsk;49.3665;22.13642
Turze;52.32461;21.48879
Turze Pole;49.66329;22.00476
Turzec;51.90755;22.05247
Turzerogi;51.91878;22.47022
Turznia;50.90866;19.65694
Turznica;53.64457;19.84712
Turznice;53.40646;18.80035
Turzno;53.10667;18.73253
Turzonka;54.03896;17.73943
Turzyczka;49.98872;18.44156
Turzyn;52.61037;21.52141
Turzyniec;50.63486;22.94488
Turzynów;52.22307;19.02609
Turzystwo A;51.70528;22.18307
Turzystwo B;51.71667;22.18333
Tuszewo;53.47149;19.76758
Tuszkowo;53.29436;17.66602
Tuszkowy;54.06667;17.9
Tuszów;51.0936;22.54137
Tuszów Narodowy;50.37273;21.45853
Tuszówek;51.1;22.56667
Tuszów-Kolonia;50.36409;21.45543
Tuszyma;50.19141;21.51621
Tuszyn;51.60949;19.53009
Tuszynek Majoracki;51.59669;19.55051
Tuszynki;53.40595;18.17972
Tuszyny;53.41168;18.14813
Tu¿ników;50.92976;21.75327
Twarda;51.45505;20.02817
Twarda Góra;53.67993;18.66835
Twardawa;50.34349;17.99097
Twardocice;51.0977;15.77568
Twardogóra;51.36487;17.46878
Twardorzeczka;49.65557;19.09351
Twardos³awice;51.41972;19.63063
Twardowice;50.4182;19.08621
Twardów;51.94797;17.62156
Twarogi;52.49724;21.80392
Twarogi Lackie;52.56512;22.61171
Twarogi Mazury;52.57384;22.62989
Twarogi Ruskie;52.56258;22.61346
Twarogi Tr¹bnica;52.54482;22.61607
Twarogi Wypychy;52.56965;22.63455
Twierdza;49.83389;21.62916
Twierdza Grudziadz;53.5;18.75
Twierdza Modlin;52.4378;20.66992
Twierdzielewo;52.53826;15.58944
Twordy;50.18324;22.65295
Tworki;53.72884;22.61613
Tworkowa;49.85316;20.66066
Tworkowice;52.64004;22.46927
Tworkowizna;51.56105;18.60052
Tworkowo;52.56964;16.87855
Tworków;50.00559;18.23576
Tworow;50.45084;16.53133
Tworowice;51.10114;19.72524
Tworóg;50.531;18.71572
Tworóg Ma³y;50.25504;18.46524
Tworyczów;50.77908;22.92276
Tworylczyk;49.25772;22.48421
Tworylne;49.26232;22.47648
Tworzanice;51.81561;16.71337
Tworzanki;51.80024;16.70224
Tworzeñ;50.33845;19.25938
Tworzyjanki;51.78308;19.8129
Tworzyjanów;50.88333;16.71667
Tworzykowo;52.16506;16.96856
Tworzymirki;51.94931;17.02341
Tyble;51.30447;18.31133
Tyborów;52.16468;21.66631
Tybory Jeziornia;52.94779;22.40772
Tybory Kamianka;52.96308;22.40619
Tybory Misztale;52.9373;22.41296
Tybory Olszewo;52.97397;22.4157
Tybory Trzcianka;52.95964;22.38251
Tybory Uszyñskie;52.97989;22.42121
Tybory Wólka;52.95771;22.43719
Tybory ¯ochy;52.93854;22.43062
Tychnowy;53.78086;18.9605
Tychowo;54.3524;16.78514
Tychów;51.58881;19.64967
Tychów Nowy;51.13877;21.10791
Tychów Stary;51.12421;21.09409
Tychówko;53.89218;16.06835
Tychy;50.13717;18.96641
Tyczek;53.40467;21.50455
Tyczek-Noski;53.4;21.5
Tyczewo;53.98049;16.31431
Tyczyn;49.96384;22.03398
Tyczyno;52.24404;15.40304
Tykad³ów;51.85792;18.12861
Tykocin;53.20567;22.77457
Tylawa;49.45943;21.69391
Tylewice;51.81403;16.26148
Tylice;53.42464;19.66146
Tylicz;49.39598;21.02368
Tyliczki;51.65019;14.96475
Tylka;49.43308;20.38754
Tylkowo;53.63461;20.74231
Tylmanowa;49.51001;20.39575
Tylwica;53.01414;23.46054
Ty³owo;54.71421;18.12538
Tymawa;53.4924;20.23656
Tymbark;49.72859;20.32539
Tymce;50.20194;23.23782
Tymianek;51.80686;18.34635
Tymianka;52.42705;23.21699
Tymianki;52.68113;22.41791
Tymianki Adamy;52.6768;22.43837
Tymianki Moderki;52.68326;22.38854
Tymianki Stasie;52.68333;22.4
Tymienica Stara;51.26793;21.67259
Tymienice;51.62793;18.91314
Tymieniec;51.7299;18.39249
Tymieñ;54.20228;15.85282
Tymin;50.53103;23.47709
Tymowa;49.854;20.63533
Tyn;54.45896;16.73751
Tynica;51.32572;21.36915
Tyniec;50.7115;20.17582
Tyniec Legnicki;51.15852;16.38688
Tyniec Ma³y;51.01948;16.91998
Tyniec nad Œlê¿¹;50.88961;16.92719
Tyniewicze Ma³e;52.85392;23.4561
Tyniewicze Wielkie;52.86146;23.46892
Tyniowice;49.91851;22.5666
Tynwa³d;53.66099;19.64295
Tyñczyk;50.88333;16.93333
Tyñczyk Legnicki;51.1408;16.12269
Typin;50.48758;23.58013
Tyrawa Solna;49.61286;22.28314
Tyrawa Wo³oska;49.57744;22.36988
Tyrowo;53.67182;19.88804
Tyrzyn Dworski;51.65;21.63333
Tyrzyn Malwinów;51.63313;21.63353
Tysi¹clecia;50.04687;22.00454
Tysi¹clecie;50.8255;19.11742
Tyskowa;49.3;22.36667
Tyszki;52.98333;21.91667
Tyszki Gostery;52.98537;21.91282
Tyszki Piotrowo;52.97583;21.92871
Tyszki Pomiany;52.96605;21.91442
Tyszki W¹dolowo;53.44681;21.97911
Tyszki-Bregendy;53.0467;20.50346
Tyszki-Ci¹gaczki;52.97821;21.88631
Tyszki-£abno;53.42498;21.98763
Tyszki-Nadbory;52.9873;21.89713
Tyszowce;50.61699;23.69927
Tyœmienica;51.55922;22.83765
Tytusin;51.16717;23.32248
Tywêzy;53.8758;19.29869
Tywonia;50.01844;22.61896
Uawolow;50.61667;16.46667
Ubiad;49.68414;20.7167
Ubiedrze;54.01858;16.52746
Ubieszyn;50.16447;22.57999
Ublik;53.8844;21.89647
Ublinek;50.74381;21.39762
Ubocze;51.05358;15.42698
Ubrodowice;50.90774;23.88728
Ubrze¿;49.863;20.32797
Ubyszów;51.13089;20.76699
Uchacze;51.68022;21.56685
Uchanie;50.90947;23.65159
Uchañ Dolny;52.0292;19.93182
Uchañ Górny;51.94309;19.85515
Uchañka;51.0861;23.86515
Uchorowo;52.63723;16.94693
Uchylany;49.86667;18.83333
Uchylsko;49.94592;18.37944
Uci¹¿;53.29977;18.84896
Uciechowice;50.00421;17.87699
Uciechów;51.56667;17.58666
Uciekajka;51.36612;22.98791
Ucieszków;50.23232;17.99676
Ucisków;50.32651;20.79429
Udanin;51.0374;16.45469
Uderz;52.35374;20.05812
Uderz Ma³y;52.35;20.06667
Uderz Nowy;52.36667;20.06667
Udorpie;54.14315;17.49418
Udórz;50.45804;19.78658
Udrycze;50.8;23.28333
Udrycze-Wola;50.8031;23.28778
Udryñ;54.22359;22.95671
Udrzyn;52.66076;21.73244
Udrzynek;52.66667;21.68333
Udziców;50.94305;21.29572
Udzierz;53.67902;18.56174
Ugniewo;52.7951;21.95642
Ugoda;53.19358;17.75989
Ugory;50.9768;21.96373
Ugoszcz;52.54309;22.00997
Uher;51.08126;23.42135
Uherce Mineralne;49.46455;22.39829
Uhnin;51.57427;23.03443
Uhnin Bia³kowski;51.56667;23.01667
Uhnin Scienny;51.58333;23.01667
Uhnin Sosnowski;51.57611;23.03696
Uhowo;53.00273;22.91077
Uhrusk;51.29569;23.61932
Uhryñ;49.47961;20.86305
Ujanowice;49.74545;20.56091
Ujazd;50.7132;21.31039
Ujazd Dolny;51.09842;16.50211
Ujazd Gorny;51.0839;16.5011
Ujazdek;50.69624;21.19211
Ujazdowo;52.83866;20.54096
Ujazdów;51.3893;23.38037
Ujazdówek;51.04234;19.65176
Ujejsce;50.40238;19.2475
Ujeœcisko;54.35676;18.60771
Ujeœcisko-£ostowice;54.32435;18.60269
Ujezna;50.06794;22.59012
UjeŸdziec;50.43444;17.04752
UjeŸdziec Ma³y;51.43321;17.10667
Uje¿diec Wielki;51.41534;17.09489
Ujkowice;49.83867;22.71962
Ujków Nowy;50.30576;19.44512
Ujków Stary;50.28634;19.4838
Ujma Du¿a;52.72863;18.7226
Ujma Ma³a;52.70817;18.70395
Ujny;50.71448;20.81592
Ujów;50.99982;16.62266
Ujrzanów;52.12653;22.33332
Ujso³y;49.4829;19.13801
Ujœcie;53.05339;16.73201
Ujœcie Jezuickie;50.24161;20.74236
Uklejowiec;52.74203;19.10043
Ukru³ugi;50.08333;22.63333
Ukta;53.68931;21.49669
Ukunica;53.19517;14.93441
Ulan Du¿y;51.81376;22.5091
Ulan Maty;51.80288;22.50747
Ulanica;49.83658;22.17819
Ulan-Majorat;51.81026;22.49099
Ulanowice;50.48624;17.20922
Ulanowo;52.65;19.96667
Ulanów;51.87594;20.21163
Ulasek;52.85965;21.64592
Ulaski;52.89213;21.12687
Ulaski Grzmi¹ckie;51.61559;20.74041
Ulaszewo;52.60253;19.56509
Ulatowo;53.17617;20.92706
Ulatowo Adamy;53.1582;20.93991
Ulatowo Barzuchy;53.18333;20.95
Ulatowo Czerniaki;53.15511;20.92446
Ulatowo Niwki;53.18333;20.93333
Ulatowo Pogorzel;53.16547;21.03485
Ulatowo S³abogóra;53.17517;21.00334
Ulatowo Zalesie;53.18334;20.91077
Ulatowo ¯y³y;53.18333;20.91667
Ulejno;52.25933;17.36447
Uleniec;51.87675;20.79044
Ulesie;53.39666;20.65061
Ulhówek;50.44969;23.79956
Ulianowka;50.49746;17.59126
Ulica Starowiejska;52.16559;22.29778
Ulicko;50.92349;15.28284
Uliczno;50.8;16.75
Ulikowo;53.34786;15.14063
Ulim;52.67785;15.2126
Ulina;51.2;15.55
Ulina Ma³a;50.31779;19.90886
Ulina Wielka;50.32064;19.89658
Ulinia;54.75742;17.70361
Ulkowy;54.17781;18.63639
Ulnowo;53.6981;19.38639
Ulów;51.5681;20.68414
Ulów A;51.58333;20.66667
Ulrychów;52.23192;20.94029
Ulucz;49.67339;22.27729
U³anowice;50.66317;21.37579
U³anowo;52.66608;17.41796
U³azów;50.27407;22.99302
U³ê¿;51.59195;22.10741
U³ê¿ Dolny;51.6;22.13333
U³ê¿ Górny;51.6;22.11667
U³owo;54.40005;19.78346
U³towo;52.6755;19.84651
Umer;50.98873;20.57946
Umianowice;50.5755;20.52401
Umiastów;52.23222;20.76227
Umienino;52.68016;19.71388
Umienino Nagietki;52.67468;19.72135
Umienino ¯elazki;52.68806;19.71964
Umienino³ubki;52.67324;19.7371
Umieñ;52.16385;18.83114
Umieszcz;49.71381;21.55409
Umultowo;52.46856;16.94957
Unewel;51.44484;20.07606
Unia;52.29893;17.75297
Unibórz;53.81834;15.05031
Unichowo;54.29133;17.44746
Uniechowo;52.68651;19.13575
Uniechów;53.59829;17.13395
Unieck;52.86918;20.19974
Uniegoszcz;51.12147;15.32146
Uniejewo;52.60534;19.48288
Uniejowice;51.16341;15.85808
Uniejów;51.97428;18.79308
Uniejów-Kolonia;50.40649;19.95512
Uniejów-Rêdziny;50.43761;19.96945
Uniemino;53.64322;16.44206
Uniemyœl;53.62564;14.50804
Unieradz;54.05179;15.57731
Unierzy¿;52.86268;20.29292
Unieszewo;53.71849;20.31146
Unieszów;51.01912;18.12603
Unieszyno;54.45;17.63333
Unieœcie;54.27234;16.09806
Uniêcice;50.94051;15.29967
Unikowice;50.44526;17.0137
Unikowo;54.04951;20.98526
Uników;50.53133;20.63988
Unimie;53.62377;15.56454
Unin;51.90792;21.69675
Unin-Kolonia;51.90658;21.67688
Unis³aw;53.21241;18.38622
Unis³aw Dolny;50.69828;16.21629
Unis³aw Œl¹ski;50.71342;16.2414
Unis³awice;51.53298;16.78533
Uniszki Gumowskie;53.18274;20.39947
Uniszki Zawadzkie;53.16432;20.41397
Uniszowa;49.87911;21.11003
Uniszowice;51.25403;22.45621
Uniszów;50.84161;16.97914
Upad³y;53.85888;15.0155
Upale;52.10633;19.19871
Upa³ty;54.00439;21.86767
Upa³ty Œrednie;54.02047;21.88548
Upartowo;52.58687;16.09001
Upi³ka;53.95174;17.32252
Urad;52.2443;14.71147
Uraz;51.24961;16.8514
Urbanice;51.24209;18.61196
Urbanie;52.62762;16.69981
Urbanki;54.04054;22.6351
Urbanowice;50.11667;19.06667
Urbanowo;52.27114;16.40695
Urbañszczyzna;52.0746;19.94096
Urle;52.51868;21.62049
Uroczysko;50.8923;20.64396
Urowo;53.73508;19.69338
Ursus;52.19517;20.88419
Ursynów;51.56667;21.35825
Ursynów Centrum;52.15104;21.04757
Ursynów Pó³nocny;52.16007;21.02676
Urszulanka;52.97345;15.71869
Urszulanowice;50.43333;17.75
Urszulewo;52.98069;19.54914
Urszulin;51.3939;23.1948
Urzecze;52.10741;19.7552
Urzejowice;50.01182;22.46189
Urzêdów;50.99323;22.1426
Urzut;52.06951;20.73769
Urzuty;50.21228;20.6682
Usarzów;50.70772;21.52285
Uskorz Wielki;51.33158;16.69149
Us³ów;51.12524;20.91286
Usnarz Górny;53.33682;23.75957
Usowicze;53.18072;23.126
Ustanów;52.00115;21.04407
Ustanówek;51.99209;21.05246
Ustarbowo;54.55216;18.20332
Ustaszewo;52.83947;17.58585
Ustianowa;49.42953;22.52943
Ustjanowa Dolna;49.43185;22.51691
Ustjanowa Górna;49.4265;22.54618
Ustka;54.58048;16.86194
Ustków;51.76518;18.59736
Ustowo;53.38253;14.51868
Ustrobna;49.74686;21.70257
Ustronie;52.71581;18.89013
Ustronie Morskie;54.21517;15.75568
Ustroñ;49.72153;18.80198
Ustrzerz;51.79201;22.69249
Ustrzyk;49.51667;20.2
Ustrzyki Dolne;49.4304;22.59381
Ustrzyki Górne;49.10512;22.64952
Usza;51.13353;16.42928
Usza Ma³a;52.7378;22.46507
Usza Wielka;52.72007;22.46584
Uszczonów;51.60736;16.40854
Uszczyn;51.48333;19.75
Uszew;49.91917;20.60091
Uszkowce;50.17935;23.00875
Uszyce;51.11462;18.34631
Uœcianek;53.42449;22.61091
Uœcianek Dêbianka;52.74715;22.28577
Uœcianek Wielki;52.7409;22.14422
Uœcianki;53.81731;22.86031
Uœci¹¿;51.28896;21.99124
Uœcie;50.59422;22.48865
Uœcie Gorlickie;49.52192;21.13821
Uœcie Ruskie;49.51667;21.13333
Uœcie Solne;50.11915;20.51439
Uœciêcice;52.29047;16.48352
Uœciêniec;51.81504;21.50774
Uœcikowiec;52.66143;16.75077
Uœcikowo;52.64355;16.75559
Uœcimów;51.4787;22.9497
Uœcimów Nowy;51.46203;22.92263
Uœcimów Stary;51.46962;22.95516
Uœciszowice;50.23194;20.65086
Uœniaki;51.88421;21.44179
Uœnice;53.95629;18.91542
Uœnik;53.08757;21.91433
Utniki;51.71854;21.25972
Utrata;52.07819;21.55595
Utrówka;51.97875;22.89637
Uwieliny;51.97062;21.04603
Uzarzewo;52.45262;17.12466
Uzbornia;49.87986;20.42611
Uzdowo;53.34662;20.10317
Uzdziejek;54.2575;22.88092
Uziêb³y;52.27562;22.39117
U¿bale;54.33284;22.1493
U¿ranki;53.86888;21.41938
U¿yki;52.78122;23.3002
VII Dwór;54.39299;18.57428
V³aszowice;49.75476;21.47572
Vul’ka Ugruska;51.3215;23.62724
WA2 - Parzniew;52.1515;20.75899
Wabcz;53.34702;18.56908
Wabienice;51.1816;17.58705
Wach;53.29229;21.34753
Wachów;50.84161;18.38726
Wac³awice;49.88822;22.74977
Wac³awów;51.40306;21.01218
Wacyn;51.41192;21.12233
Waæmerek;54.04324;18.70276
Waæmierz;54.02749;18.695
Wad¹g;53.82148;20.52827
Wadlew;51.50637;19.41312
Wadochowice;50.68004;17.02229
Wadowice;49.88335;19.49292
Wadowice Dolne;50.27146;21.26421
Wadowice Górne;50.26312;21.30215
Wadów;50.09702;20.1218
Wagan;52.46829;21.45631
Waganiec;52.8012;18.87589
Waganowice;50.23168;20.13633
Wagi-Gnaty;53.35027;22.38052
Waglany;51.32375;20.28059
Wagnerówka;50.63428;21.31638
Wagowo;52.43743;17.33525
Wajków;52.28423;23.07198
Wajsznory;54.24403;20.61096
Wakijów;50.68588;23.68302
Wakowy;52.20042;18.4933
Waksmund;49.48207;20.07563
Waku³owicze;52.42415;22.99529
Walaszków;49.78333;19.33333
Walawa;49.86354;22.88068
Walbrzyskie Województwo;50.5;16.75
Walce;50.37322;18.00427
Walczakula;49.68333;18.98333
Wale;51.69437;20.25352
Walenczów;50.92818;18.86387
Walendów;52.07833;20.84689
Walendziuki;52.40169;22.8712
Walentowo;52.92958;19.02979
Walentów;52.33335;21.70624
Walentyno;52.1;18.71667
Walentynowo;53.28615;17.20562
Walentynów;51.65014;22.19936
Walercin;52.25729;21.48027
Walerianowo;52.49308;18.48372
Walerianów;51.53709;20.49413
Waleriany;52.01136;20.39226
Walerów;52.38791;22.16612
Walewice;52.33714;15.1766
Walichnowy;51.29579;18.38073
Walidrogi;50.60448;18.07659
Wali³y;53.14166;23.59117
Wali³y-Stacja;53.11237;23.65455
Walim;52.22223;22.95147
Walinna;51.83005;22.98906
Waliny;51.3522;20.99221
Waliska;52.06308;21.7795
Waliszew;52.37272;19.66875
Waliszew Dworski;52.03867;19.6243
Waliszewice;51.74584;18.43145
Waliszewo;52.56211;17.39153
Walknówek;51.38333;18.48333
Walkowice;53.0204;16.5942
Walków;51.31061;18.7882
Walne;53.97481;23.0496
Walochy;53.1;22.41667
Walowa Góra;49.75332;20.39311
Wa³;51.65;20.63333
Wa³ Ruda;50.11224;20.79839
Wa³brzych;50.77141;16.28432
Wa³cz;53.27787;16.47122
Wa³dowice;52.57932;15.20532
Wa³dowo;54.05974;17.15961
Wa³dowo Szlacheckie;53.38589;18.72417
Wa³dówka;53.53079;19.23873
Wa³dówko;53.44662;17.69297
Wa³dyki;53.54888;19.83486
Wa³ki;52.55466;23.05156
Wa³konowy;50.76385;19.89208
Wa³konowy Dolne;50.76913;19.89463
Wa³konowy Górne;50.75839;19.90399
Wa³kowiska;53.57143;18.36566
Wa³ków;51.87734;17.48457
Wa³owice;51.79813;20.23444
Wa³ownica;53.03358;18.00835
Wa³snów;51.28477;20.94819
Wa³y;53.50569;21.13227
Wa³y Dolne;52.17834;19.41792
Wa³y Górne;52.17974;19.39599
Wa³y Stare;52.18364;19.41167
Wa³ycz;53.26446;18.993
Wambierzyce;50.48941;16.45619
Wambierzyce Górne;50.47777;16.43126
Wamikajny;54.16318;21.23045
Wampierzów;50.28982;21.28313
Wanacja;53.41148;21.64719
Wanaty;51.79188;21.50334
Wancerzów;50.83207;19.29723
Wanda;51.2963;23.27272
Wandajny;54.13211;21.12409
Wandalin;51.06733;22.01828
Wandopol;52.22212;23.08622
Wandowo;53.67541;19.05702
Wandów;51.85798;22.06588
Wandynów;52.25063;18.72074
Wandzin;51.4;22.38333
Waniewo;53.07698;22.81353
Wañkowa;49.50905;22.47631
Wañtuchy;52.33277;22.20424
Wapienica;49.81667;18.98333
Wapienne;49.62394;21.29082
Wapiennik;51.04463;18.82971
Wapienniki;50.3944;16.36826
Wapienno;52.83508;17.9708
Waplewo;53.59243;20.7587
Waplewo Wielkie;53.92738;19.23407
Wapnica;53.88087;14.43518
Wapnik;54.05068;20.15239
Wapno;52.90804;17.47504
Wapowce;49.80943;22.66762
Wara;49.75505;22.19773
Warblewo;54.43218;17.1823
Warblino;54.58629;17.39737
Warcha³ów Nowy;51.96667;19.71667
Warcha³y;53.53838;20.81003
Warchlinko;53.43636;14.98723
Warcho³y;52.44352;22.02879
Warcimino;54.44794;17.55133
Warcino;54.22239;16.85715
Warcis³aw;53.45;15.98333
Warcz;54.20686;18.4821
Warde¿yn;52.10428;18.11981
Wardomy;54.20659;20.90089
Wardyñ;53.16912;15.49671
Wardzyn;51.64721;19.64097
Wardzyn Nowy;51.65;19.65
Wardzyn Stary;51.65;19.63333
Warele Nowe;52.79706;22.61349
Warele Stare;52.78604;22.60325
Warenka;52.03477;18.60611
Warêzyñska KuŸnica;50.40743;19.21159
Wargawa M³oda;52.16383;19.25754
Wargawa Stara;52.18235;19.24667
Wargielity;54.25509;20.61831
Wargocin;51.62534;21.6
Wargowo;52.58684;16.80539
Wargowo Drugie;52.6;16.81667
Wargowo Pierwsze;52.58333;16.8
Warka;51.7843;21.19091
Warka³y;53.99334;20.03171
Warkocz;51.98011;22.12368
Warlity Wielkie;53.74536;20.0013
Warlubie;53.58751;18.63444
Warm¹towice;51.12992;16.13411
Warmiak;53.4579;21.47896
Warmiak-Ma³obudy;53.45;21.48333
Warmian-Masurian Voivodeship;53.83333;20.83333
Warmiany;54.11789;20.91706
Warmuntowice;50.23465;18.03827
Warnice;53.25376;14.99402
Warni³êg;53.62055;16.1198
Warnino;54.12157;15.94361
Warno³êka;53.69529;14.35951
Warnowo;53.93073;14.54693
Warny;53.99012;20.05293
Warpalice;53.13169;19.35954
Warpechy Nowe;52.84812;23.07698
Warpechy Stare;52.86211;23.02203
Warpuny;53.92268;21.17349
Warsaw;52.22977;21.01178
Warsaw Ghetto;52.24777;20.98462
Warszawa;52.23547;21.04191
Warszawianka;52.03275;20.87244
Warszawice;51.97092;21.30936
Warszawskie-Pomet-Maltañskie;52.41209;16.98104
Warszew;51.74922;18.28556
Warszewice;51.87237;19.62608
Warszewo;54.15905;19.65382
Warszkajty;54.35916;20.6349
Warszkowo;54.68644;18.13826
Warszowice;49.98988;18.71349
Warszów;53.90183;14.27754
Warszówek;50.94902;21.1171
Warszówka;51.98494;21.32747
Warszty;51.66796;17.58161
Warszyce;51.95523;19.45461
Warœzyn;53.10181;15.22799
Warta;51.71049;18.62483
Warta Boles³awiecka;51.23151;15.66771
Warta Gorná;51.21667;15.63333
Wartenberg;52.85811;17.83974
Wartkowice;51.97626;19.0018
Wartkowo;53.99934;15.67802
Wartog³owiec;50.12592;19.01008
Wartos³aw;52.71552;16.2901
Wartule;53.8428;19.36066
Warty;50.48196;19.46091
Warys;50.06041;20.75944
Warz¹chewka Królewska;52.58601;19.09235
Warz¹chewka Niemiecka;52.58716;19.07357
Warz¹chewka Polska;52.59311;19.08938
